notation,count
46C146,3
97E1,3
48CC7353,3
46C13141(+0),3
11G(+31),3
82A(LOVELACE),3
41C33,3
93B,3
41D29,3
31A231(+61),3
31D14(+52),3
31A25312(+1),3
31A2533,3
41D221(SCARF),3
41A321,3
46C13111,3
41B313(+3),3
31B6235,3
48A9844,3
25H151(+0),3
48B13,3
47I214(+945),3
34B11(+9535),3
46A24,3
31E2345,3
48C7354,3
92L411,3
25F711(MOSQUITO),3
25F23(BEAR)(+51),3
46C112(+22),3
25II28,3
12F212,3
48C2(+321),3
31A2352(+2),3
25H1313(+1),3
94C113,3
47I213(+945),3
92D18(QUIVER),3
92B18(THUNDERBOLT),3
48C1431,3
42E37,3
61F(BRÖMSERBURG),3
61F(LOUVRE (Paris)),3
47G41,3
31A25312(+53),3
25HH1122,3
61E(BRUNNEN (Schwyz)),3
46C13181,3
61D(POLAND),3
73C86461,3
25H2322(+1),3
46C1311,3
31B62341,3
44G11,3
92L415,3
49G23,3
31AA26128,3
48A986,3
42G222,3
82A(VALENTIN),3
"83(SHAKESPEARE, Romeo and Juliet)",3
13B41,3
92B1217,3
41D221(TURBAN)(+0),3
46C214,3
46C11(+24),3
11Q7121(CHAPEL),3
61D(MONTI SABINI),3
92L17,3
41C711(+5),3
97C1,3
92C392,3
48A983(+2),3
47I4241,3
46C2711,3
31AA2611,3
31A2141,3
31A2142,3
31AA244,3
31B18,3
46C1271,3
96B31,3
45C15,3
44G511,3
31A22111(NOSE),3
56DD34,3
48A98(+2),3
92B4233,3
71D1241,3
"83(SHAKESPEARE, The Tragedy of King Lear)",3
82A(LEAR),3
31AA221(+3),3
33C217,3
31A2322,3
11P9,3
95A(NARCISSUS)21,3
48A82,3
31AA2323,3
11Q7562,3
47I1431,3
49G4,3
33A58,3
31E234631,3
73C852,3
31A2764,3
31A2331(+31),3
48A98134,3
31D11221(+53),3
43A23,3
41B2141,3
46C2922,3
73C7223,3
45C14(PIKE),3
61F(SAN PIETRO IN VATICANO(Roma)),3
73D132,3
92L17911,3
25G4111(+1),3
45C23,3
25F3(+91),3
61E(LEIDEN),3
31A2747,3
25H152(+1),3
95A(ACTAEON)5,3
71H145,3
41A1911,3
31B6211(+1),3
11Q7141(+3),3
11Q73242,3
46C211,3
26C6,3
11P5,3
45K122,3
46C27,3
57A6,3
94D132,3
73B64,3
92B47,3
58B3,3
54E31,3
11H(ANTONY OF PADUA)0,3
96A5(VIRTUS),3
49D442,3
11U1,3
31A2311(+21),3
31E235,3
11M42,3
31A233(+32),3
45B73,3
45I61,3
31A251611(+4),3
25H2161(+1),3
45D322(+2),3
41D2212,3
47E12,3
31A244(+32),3
33,3
25II6,3
31B2,3
43C111243,3
31B6217(+4),3
96A5(FIDES),3
41D223(FROCK COAT),3
61E(NEMI),3
41B313(+1),3
25H2323(+1),3
41A6811,3
34B2321,3
43C91,3
31AA224,3
"61BB2(SCHOLDERER, Luise)11(+53)",3
"61BB2(SCHOLDERER, Luise)11(+51)",3
25F26(HARE)(+64),3
34B232(+9641),3
47K(+21),3
71C3134,3
25HH12(+1),3
73B6,3
61D(AUSTRIA),3
61F(SAN LORENZO FUORI LE MURA (Roma)),3
41C652(CARROT),3
41D222(RUFF),3
25G3(OAK)(+351),3
25G11(+351),3
61F(BURG SOONECK),3
61E(MÜNSTER-SARMSHEIM),3
61D(NAHETAL),3
61F(BURG LINDENFELS),3
61D(MELIBOKUS),3
61F(VESTE OTZBERG),3
61F(SANKT KASTOR (Koblenz)),3
61F(GERBERMÜHLE),3
61F(SANKT MICHAEL (Kiedrich)),3
61E(MÜNSTERMAIFELD),3
61E(SACHSENHAUSEN),3
11P31513,3
47B11(+21),3
61E(EIBINGEN (Rüdesheim)),3
61F(HEXENTURM),3
61E(BABENHAUSEN (Hessen)),3
61D(ALTKÖNIG),3
61E(NIEDERWALLUF),3
97AA1,3
41D2(+81),3
73D7332,3
61D(ENGLAND),3
95A(CEPHALUS)2141,3
73B132,3
41B212,3
41B2121,3
47B2411,3
25F(+33),3
42F1,3
34B21,3
48C756,3
"61B2(HOLZHAUSEN, Hieronymus Georg von)11",3
73E,3
31A51453,3
47I17(HAY),3
47A11,3
42D212,3
73D6411,3
25H182,3
73B57(+2),3
84(RHEINMAERCHEN),3
43C94(+6),3
48C30,3
25G3(OAK)(+27),3
25F23(LION)(+536),3
46C1312,3
73E364,3
11I36,3
31A141(+1),3
31A534(+1),3
42E34,3
73D51,3
73E12(+0),3
31AA2513(+1),3
47I211(+945),3
41BB32(+1),3
47I224,3
73E795,3
11D3271,3
92L5,3
26C,3
31A2741,3
92L4121,3
46C552,3
92L178,3
"82A(STOCK, FRITZ)",3
"82AA(WENNER, CHRISTINE)",3
11H(ANTONY OF PADUA)9,3
41A66,3
61D(SAALE),3
61D(HUNSRÜCK),3
93E4,3
44B13,3
11D32,3
46C23(+32),3
25H182(+1),3
61E(BADEN-BADEN),3
84(MELUSINE),3
61D(HUNGARY),3
25HH214(+1),3
73D714(+0),3
45H3(+2),3
31AA2331(+32),3
84(PUSS IN BOOTS),3
33A341,3
43B312(+1),3
25G41(+1),3
42D1,3
82AA(IRMELA),3
61B2(...)(+51),3
82AA(IPHIGENIA),3
"61B2(WALLENSTEIN, Albrecht Wenzel Eusebius von)21",3
46C13141(+734),3
34E21,3
31AA545(+3),3
31A14(+5),3
48A98211(+1),3
61BB1(+54),3
46C151,3
71E3314,3
61E(OCHSENFURT),3
11F61(+31),3
25H1321(+1),3
32A13,3
11Q7145,3
25H1111,3
43B5,3
25HH1321,3
43A4,3
61F(ISENBURGER SCHLOSS),3
47K,3
61E(WERTHEIM),3
61BB(+511),3
11Q0,3
48A98141(+74221),3
61F(FRAUENKIRCHE),3
48A98(+4),3
41A682(WATERING CAN),3
31D120(+53),3
61E(MÜNZENBERG),3
31AA14(+4),3
47H313(+22),3
31A27113(+2),3
11HH(ELISABETH OF HUNGARY)9,3
47I2211(+21),3
61E(BIEDENKOPF),3
48A9814,3
61D(WETTERAU),3
61E(BÜDINGEN),3
61D(OBERHESSEN),3
25G3(OAK)(+23),3
25HH17(+1),3
31AA5451(+3),3
31D112(+56),3
41D2121(TAILCOAT),3
43B144,3
11H(CHARLEMAGNE),3
82AA(EMMA),3
82A(EGINHARD),3
95A(ULYSSES),3
"83(SCHILLER, Die Jungfrau von Orléans)",3
82A(LIONEL),3
31A311(+4),3
61E(VEERE),3
61D(LAGO MAGGIORE),3
61E(RÖDELHEIM),3
61F(FRIEDBERGER WARTE),3
43B4,3
61E(LAON),3
31AA235(+31),3
61E(EMMERICH),3
31A2331(+1),3
41D268,3
46C13187(+0),3
11E4,3
11QQ7121(PORTAL),3
98C,3
61E(ZWOLLE),3
42E4311,3
92C421,3
73D23,3
92B371,3
43C1162,3
49M411,3
61E('S-GRAVENHAGE),3
11U,3
55C2,3
31AA14(+32),3
46C1212,3
61B1(+511),3
31A251611(+1),3
92D192,3
61E(FIESOLE),3
61B1(+521),3
61E(PADOVA),3
73A311,3
46C2,3
31A2518(+4),3
48C163,3
61F(PORTA SAN PAOLO (Rom)),3
61F(BASILIKA DES CONSTANTIN),3
61E(LUCCA),3
46C13141(+733),3
11Q71423(+0),3
11Q764,3
61E(GUBBIO),3
61F(SAN PIETRO),3
61F(SAN DOMENICO (Perugia)),3
61F(PALAZZO DEI PRIORI),3
48A9815,3
61E(KARNAK),3
31D112(+72),3
31AA2511(+1),3
71D1551,3
71D1511,3
71D1553,3
41AA1(+0),3
12C13(HORUS),3
12C13,3
61E(AL-MINYA),3
25H111(+1),3
46C131(+22),3
48C1423(+321),3
31AA25161(+1),3
95A(ACHILLES),3
25HH212,3
61BB1(+53),3
47L1(+21),3
49L12(O),3
61E(LIVORNO),3
43C224,3
43C11124,3
31A(+922),3
48CC7351(+1),3
"81(WAGNER, Der Ring des Nibelungen)",3
61F(FREIBURGER MÜNSTER),3
61F(SULTAN HASSAN MOSQUE (Cairo)),3
31A2518(+1),3
61E(KIRN (Nahe)),3
61E(OBERSTEIN (Idar-Oberstein)),3
61F(BURG STEINKALLENFELS),3
61F(BURG STEIN),3
61E(HATTENHEIM),3
25H132(+1),3
61D(ZACKELFALL),3
61D(WODOSPAD KAMIEŃCZYKA),3
61D(MONT SALÈVE),3
61E(SAINT-PIERRE-DE-CLAGES),3
61E(INTERLAKEN),3
61F(KATZENTURM),3
61F(SANKT ÄGIDIUS),3
61E(MITTELHEIM),3
61F(MARTINSTOR),3
61F(BURG FRIEDBERG),3
61E(EBERSTADT (Darmstadt)),3
61E(WALD-MICHELBACH),3
61F(GEORGSKAPELLE ),3
48A98131,3
61F(SCHLOSS LEHEN),3
61F(MARTINSKAPELLE),3
61F(RIO DE PALAZZO),3
61F(SAN ZACCARIA),3
61F(FONDACO DEI MORI),3
25I1412(+1),3
61E(INNSBRUCK),3
61F(DUOMO DI SANTA MARIA ASSUNTA),3
61E(BOLZANO),3
61F(UNSERE LIEBE FRAU),3
61F(HEILIGGRABKAPELLE),3
49G361,3
61F(PONTE NOMENTANO),3
61F(VILLA D'ESTE (Tivoli)),3
61D(SCHWÄBISCHE ALB),3
61F(KLOSTER BRONNBACH),3
61F(SANKT JAKOB),3
61F(RINNENTOR),3
61F(SANKT MARCELLINUS UND PETRUS),3
61D(MÜHLENGRUND),3
61E(DILLHEIM),3
61F(SCHLOSS WALDLEININGEN),3
61E(BAD NEUENAHR-AHRWEILER),3
61D(AHR),3
61F(HAAGSTURM),3
61F(MICHELFELDTURM I),3
61F(WENDELINSKAPELLE),3
61F(BURG WOLFSBURG),3
61D(ENGEHÖLLER TAL),3
61F(KORNHAUS),3
61E(WEILMÜNSTER),3
61E(KARBEN-KLEIN-KARBEN),3
61E(OBER-INGELHEIM),3
61F(BURG HERMANNSTEIN (Wetzlar)),3
61F(EVANGELISCHE STADTKIRCHE),3
61F(SANKT PETER UND PAUL (Villmar)),3
61E(MUENZENBERG),3
61F(RHEINTOR),3
61D(HOHE LAY),3
61D(MUEHLBACH),3
48C168(LATTICE),3
61F(BURG HOHENGERHAUSEN),3
61F(JOHANNITERKAPELLE),3
61F(KOBOLZELLER TOR),3
61F(WILDBAD),3
61E(DETWANG),3
61F(SCHLOSS URACH),3
61F(ALTES SCHLOSS),3
61E(WEINHEIM (Bergstraße)),3
61F(MÜNSTER SANKT NIKOLAUS),3
61F(ALTE UNIVERSITÄT),3
61F(MARIEN-KIRCHE ZU WEHRSHAUSEN),3
61E(DÖRNIGHEIM),3
61F(SANKT AGATHA),3
61E(ERBACH (Odenwald)),3
61F(KETTENHOFWEG),3
61F(KAMP (Kamp-Bornhofen)),3
61F(BALDUINSTOR),3
61F(SANKT JOHANNES),3
61E(RÜDESHEIM AM RHEIN-EIBINGEN),3
61F(POSTHOF),3
61E(WALLUF-NIEDERWALLUF),3
61F(JOHANNISKIRCHE NIEDERWALLUF),3
61F(BURG OSTERSPAI),3
61E(BAD SALZIG),3
61E(HÖRSTEIN (Alzenau)),3
73F2165,3
43A(+2),3
61E(COLBORDOLO),3
61E(SPELLO),3
61E(MONTEFALCO),3
61E(PANICALE),3
61E(SPOLETO),3
73C73,3
11H(MARK)9,3
11I426,3
73G,3
11H(EFESO)4,3
11Q611(+5),3
57AA643,3
61F(KAISER-WILHELM-GEDÄCHTNISKIRCHE(Berlin)),3
31AA27,3
"61F(RAS AT-TIN PALACE (Alexandria, Egypt))",3
11P221,3
"61F(GREEK-ORTHODOX CATHEDRAL EVANGELISMOS (Alexandria, Egypt))",3
"61F(EL NABI DANIEL MOSQUES (Alexandria, Egypt))",3
"61F(ST. CATHERINE'S CATHEDRAL (Alexandria, Egypt))",3
61E(KONSTANTINOPEL),3
61F(GRAB DES SULTANS QUAYTBAY (Kairo)),3
61F(GRAB DES EMIRS AL-GANI BAK ASHRAFI (Kairo)),3
61F(GRAB DES SULTANS BARSBAY (Kairo)),3
61F(CHEPHREN PYRAMID (Giseh)),3
61E(GISEH),3
61F(GRANAI DEL FORO (Pompei)),3
61F(VIA DEI TEATRI (Pompei)),3
61F(BASILICA (Pompei)),3
41D26421,3
11I62(ADAM),3
61F(NOTRE DAME REIMS),3
61F(ACROPOLIS (Athens)),3
61E(ATHENS),3
73G3112,2
73G3114,2
73G421,2
73G3113,2
73G3111,2
73G431,2
"61B2(KIRCHNER, Ernst Ludwig)11(+521)",2
48B1,2
34B231,2
22C4(PURPLE),2
31A2319,2
"61BB2(SCHILLING, Erna)12(+54)",2
61B112(+51),2
61E(GERA),2
"61B2(BOSSHART, Jakob)13(+53)",2
"61BB2(BOSSHART-FORRER, Elsa)13(+55)",2
41A255,2
48A7291,2
25I43,2
"61B2(KIRCHNER, Ernst Ludwig)11(+522)",2
31AA2212,2
44G5111,2
31B621(+925),2
61D(SCOTLAND),2
"61B2(LIEBKNECHT, Karl)",2
"61B2(BAUDELAIRE, Charles)",2
22C4(BROWN),2
22C4(ORANGE),2
31B62311,2
46E222,2
"61BB2(SCHILLING, Erna)11(+512)",2
34,2
47H351,2
43C2132,2
71A321,2
31A416,2
82A(EULENSPIEGEL),2
"61B2(HAGEMANN, Carl)11(+512)",2
61B11(+53),2
48C5113,2
"61BB2(ROEDERSTEIN, Ottilie W.)11(+522)",2
51AA3,2
11H(PHILIP),2
48C7334,2
73B,2
11H(MARTIN),2
95A(ICARUS),2
61D(WALCHENSEE),2
"61B2(MORISOT, Berthe)",2
61F(PALAIS DE JUSTICE(Paris)),2
61F(PALAIS DE LA CITE(Paris)),2
"61B2(RENOIR, CLAUDE)",2
22C4(GREY),2
56C3,2
47I15(PITCHFORK),2
61BB11(+52),2
61D(HEILIGES RÖMISCHES REICH),2
25L(+0),2
"61B2(SCHILLING, Erna)1",2
61E(TIRYNS),2
73B592,2
73B591,2
73B593,2
44G111,2
47I22311,2
31A23(+2),2
"61B2(SWARZENSKI, Georg)11(+522)",2
44C34,2
"61B2(STRESEMANN, Gustav)",2
61E(GENF),2
23U25,2
48C77,2
61E(ISTANBUL-FÂTIH),2
61F(SULTAN-AHMED-MOSCHEE),2
25C112,2
61F(PIAZZA NAVONA (Roma)),2
61F(FONTANA DEI QUATTRO FIUMI (Roma)),2
41D252,2
61F(PALAZZO MIANI COLETTI GIUSTI (Venezia)),2
61E(VENEDIG-CANNAREGIO),2
61F(SAN GIORGIO MAGGIORE (Venezia)),2
61BB112(+54),2
61F(PONTE ALLE GRAZIE (Firenze)),2
"61B2(HEBDON, John)11(+52)",2
"61B2(FRANCKEN I, Frans)11(+52)",2
34B11(PEKINESE),2
61C2(BUTCHY),2
31AA2514,2
61F(PALAIS DE JUSTICE (Rouen)),2
61E(ABYDOS),2
61F(TOTENTEMPEL DES SETHOS I. (Abydos)),2
61E(AGRIGENTO),2
61F(TEMPIO DI GUINONE (Agrigento)),2
71D,2
"61F(PARADISPFORTE, BAPTISTERIUM SAN GIOVANNI (Firenze))",2
71H144,2
94F822,2
92I711,2
94P211,2
94L4116,2
25G4(AGAVE),2
61D(PROVENCE),2
48B1241(+351),2
61E(HANAU),2
61D(LIGURIA),2
61D(ITALIAN RIVIERA),2
95A(MENELAUS),2
92H17,2
61D(AMALFI COAST),2
11P315(BENEDICTINES),2
31A461,2
71G,2
61F(CONVENTO SAN PIETRO A TOCZOLO (Amalfi)),2
25G21(CHESTNUT),2
61F(FORUM BOARIUM (Roma)),2
61F(MURA DI PISA (Pisa)),2
61F(CAMPOSANTO MONUMENTALE (Pisa)),2
61F(TORRE PENDENTE DI PISA (Pisa)),2
61D(CAMPI FLEGREI),2
46A221,2
41D121,2
47E131,2
47E13,2
61F(PALAZZO CAVALLI-FRANCHETTI (Venezia)),2
61F(MUSEI VATICANI (Stato della Città del Vaticano)),2
61F(OBELISCO VATICANO (Roma)),2
61F(PIAZZA SAN PIETRO (Roma)),2
61F(PALAZZO VALENTINI (Roma)),2
61F(SANTA MARIA IN LORETO (Roma)),2
61F(FORO TRAIANO (Rom)),2
61F(COLONNA TRAIANA (Rom)),2
61F(ENGELSBRÜCKE (Rom)),2
61F(VIA DI SAN GREGORIO (Roma)),2
91B136,2
11F2321,2
61F(BACINO DI SAN MARCO (Venezia)),2
61F(PALAZZO BERNARDO NANI (Venedig)),2
61F(CA' FOSCARI(Venedig)),2
61F(PALAZZO BALBI (Venedig)),2
61F(CA' REZZONICO(Venedig)),2
61F(PIAZZA DEL DUOMO (Firenze)),2
11H(THOMAS),2
11H(JAMES THE LESS),2
61F(PANTHEON (Rom)),2
61F(SANTA CROCE (Firenze)),2
61E(PIANO DI SORRENTO),2
61F(CURIA IULIA (Roma)),2
61F(SANTA FRANCESCA ROMANA Rom),2
61F(TEMPIO DI VESPASIANO E TITO (Roma)),2
"61D(PALATINO, MONTE)",2
25H23111,2
61F(PALAZZO SENATORIO (Roma)),2
61F(VIA SACRA (Roma)),2
61F(SANTA MARIA IN ARACOELI (Roma)),2
46C1443,2
"61B2(CRONSTETTEN, Justitia von)1",2
61F(ZEIL (Frankfurt am Main)),2
61F(MARIENKIRCHE (Gelnhausen)),2
61B2(FRIEDRICH I. (Kaiser des Heiligen Römischen Reiches)),2
61F(PETERSHAUS (Frankfurt am Main)),2
61F(STIFTSTRASSE (Frankfurt am Main)),2
61F(SCHAUMAINTOR (Frankfurt am Main)),2
41A334,2
61F(NEUE KRÄME (Frankfurt am Main)),2
"61BB2(LUXEMBURG, Rosa)1",2
25G41(DAHLIA),2
61F(SAMSTAGSBERG (Frankfurt am Main)),2
96A5(CRITAS),2
"61D(WAHLKAPELLE (Sankt, Bartholomäus, Frankfurt am Main))",2
98C(SOPHONISBE)68,2
42E22,2
31A2365,2
31A552,2
11T5,2
56B1,2
33B,2
73C77,2
43C552,2
41D991,2
82A(RIGOLETTO),2
"83(VERDI, Rigoletto)",2
82AA(GILDA),2
48C862,2
31D14(+89),2
21B1,2
31AA236(+3),2
"61BB2(BATTENBERG, Fridel)13(+512)",2
31A25351,2
48C7,2
25G1(+22),2
43C78721,2
"61BB2(TUBE, Ida Concordia Minna)13(+53)",2
"61B2(BECKMANN, Peter)13(+54)",2
42G2,2
"61BB2(BECKMANN-TUBE, Minna)13(+54)",2
61F(FRIEDENSBRÜCKE),2
61F(WILHELMSBRÜCKE),2
48C81,2
"61B2(BATTENBERG, Ugi)12",2
31A25521,2
48C843,2
43A3723,2
31A26211,2
"61B2(BECKMANN, Max)",2
43,2
48C82,2
43A121,2
43A1211,2
61F(KAHLBAUMS LIKÖRSTUBE (Berlin)),2
41C712,2
"61B2(BECKMANN, Max)(+51)",2
31AA2366,2
32A22,2
41A7633,2
48C85431(PIERROT),2
71C322,2
48C73411,2
"61B2(Stern, Martha)",2
31A235(+72),2
49L64,2
31D16(+76),2
41D221(MÜTZE),2
43C7371,2
41D221(BALLONMÜTZE),2
46A1511,2
"61B2(DOSTOEVSKIJ, Fedor Michajlovic)11(+51)",2
41D231(SHORTS),2
"61BB2(BATTENBERG, Fridel)1(+51)",2
42E411,2
31AA2331(+3),2
82AA(WÜRGIPUMPA),2
82A(URSULUS),2
46C31,2
43A122,2
31AA5334,2
31A2112,2
61BB11(+512),2
48C8,2
48C865,2
41D251,2
49G3211,2
31A2536,2
31E31,2
61B11(+55),2
61D(MAININSEL (Frankfurt am Main)),2
31A73,2
43C(+1),2
71A51(+4),2
25I143,2
42AA36,2
31D120(+3),2
41CC221,2
31A2612,2
31A2212,2
46A633,2
46C116,2
11I63(HAGAR),2
41C27(POT),2
41B35,2
"61B2(BECKMANN, Max)13(+511)",2
"61B2(BATTENBERG, Ugi)13(+512)",2
"61B2(BECKMANN, Max)13(+512)",2
61F(UNTERMAINBRÜCKE (Frankfurt am Main),2
31A2745(+31),2
49L6451,2
46A11,2
49G41,2
31A2361(+4),2
33C56,2
31AA2237,2
43A2(+6),2
31A2211(+4),2
43A1411,2
31A464,2
46B3532,2
"61BB2(LOEB, Johanna)11(+54)",2
"61B2(DELIUS,Frederick)1",2
"61B2(DELIUS,Frederick)(+53)",2
41D223(WAISCOAT),2
41D131,2
"61BB2(MELMS, Hildegard)",2
31A24(+4),2
48B,2
25G3(FIR)(+221),2
"61B2(SIMOLIN-BATHORY, Rudolf von)",2
41D211(EVENING DRESS),2
"61B2(CARL, Walter)",2
61F(ROSSMARKT (Frankfurt am Main)),2
44G544,2
"61B2(SIMON, Heinrich)1(+53)",2
25G2111,2
71H71,2
47H6(BROCADE),2
41D2666,2
25F716(LOBSTER),2
34B12(+9535),2
51L51,2
25I17,2
43C424,2
31A22611,2
61F(PORTO DI RIPA GRANDE),2
31AA233(+2),2
34B2333,2
11H(THOMAS)9,2
11H(PHILIP)9,2
73A111,2
11H(JUDE THADDAEUS)9,2
24B7,2
71I334,2
71I332,2
71H5263,2
61D(SCHELDE),2
43C41321,2
25D12(MARBLE),2
25K17,2
61D(MOROCCO),2
25F37(WOODCOCK)(+63),2
25F26(HARE)(+63),2
47D8(NAIL),2
25F39(WOODPECKER)(+63),2
95A(PYRAMUS &amp; THISBE)24,2
48C8551,2
42F314,2
48C244(+62),2
31A61(+2),2
25G3(LAUREL)(+27),2
33C31,2
46B52,2
41A142,2
92H3,2
25G4(PEONY),2
61F(SCHLOSS JOHANNISBURG),2
11HH(CATHERINE)34,2
11H(NICHOLAS OF TOLENTINO),2
11H(JOHNTHEBAPTIST)0,2
61F(HOLZHAUSENSCHLÖSSCHEN (Frankfurt am Main)),2
61F(HOLZHAUSENPARK (Frankfurt am Main)),2
"61D(SCHAFGRABEN (Großer Tiergarten, Berlin))",2
41D4413,2
25HH2143,2
97E4,2
11H(LAURENCE)62(+31),2
31AA4582,2
71F3761,2
"61BB2(GROSSE, Doris)11(+55)",2
43A372,2
25F23(TIGER),2
22C11,2
31E23625,2
11Q73245,2
61F(KATHEDRALE ANTWERPEN),2
48C73511,2
25G21(MEDLAR),2
43A35,2
73F2434,2
73F2642,2
73F3321,2
98B(NERO),2
73F2742,2
73F344,2
73F324,2
12BB63,2
48A98331,2
"61F(PUNTA DELLA SALUTE, Venedig)",2
"61F(CAMPANILE DI SAN MARCO, Venedig)",2
47G9,2
48C311,2
41D225(+42),2
31A231(+52),2
42B7411(1),2
"61B2(THENN, Wolf)",2
"61B2(THENN, Ruprecht)",2
97B6,2
"61BB2(THENN, Barbara)",2
25G41(ROSE)(+1),2
11H(FRANCIS)0,2
11F731,2
25G41(DAISY),2
33C521,2
31A533,2
96A237,2
25F3(+15),2
31A233(+2),2
44A51(ITALIA),2
11B3232,2
41D221(HAT)(+81),2
25F37(GULL),2
41C625,2
41C7111(+1),2
25F26(RABBIT),2
11R6,2
46C14111,2
48C24(+726),2
11D322(+3),2
11H(STEPHEN)0,2
11H(GREGORY)0,2
11FF4221(+5),2
25G41(FORGET-ME-NOT),2
25G41(BELL-FLOWER),2
25G41(CHRYSANTHEMUM),2
47H6(VELVET),2
82A(HORATIO),2
11D22,2
23F44,2
34A1,2
31A25341,2
31A2371,2
"61B2(CRANACH, Lucas (der Ältere))13(+53)",2
11H(JUDE THADDAEUS)2,2
11H(SIMON)2,2
"61B2(OELHAFEN, Sixtus)13(+53)",2
48A7294,2
11QQ14,2
61E(MARINO),2
23R11,2
47G5432,2
11H(JOHN)2,2
"61B2(FRIEDRICH (Sachsen, Kurfürst, 3, der Weise))13(+55)",2
11H(JAMES THE GREAT)2,2
"61B2(JOHANN (Sachsen, Kurfürst, der Beständige))13(+55)",2
11HH(MARY KLEOPHAS),2
11H(JAMES THE LESS)2,2
31A531,2
11I72(ZEBEDEE),2
11H(ALPHÄUS),2
11H(JOSEPH BARSABBAS)2,2
71U432,2
33C91,2
92C271,2
56B11,2
41CC51,2
61F(BASILICA DI SAN MARCO (Venezia)),2
97BB5,2
92D18(BLINDFOLD),2
11F4132(+5),2
94H2,2
31A2351(+2),2
47H46,2
47H463,2
71A32122,2
34B121,2
11I62(JONAH),2
73E791,2
41C637,2
42G2222,2
48CC7335,2
11D1311,2
73F2212,2
61B112(+53),2
31A5111,2
49D4,2
11D4116,2
11H(MACARIUS I. HIEROSOLYMITANUS),2
11D411721,2
11HH(HELENA)4,2
71C3121,2
52EE1,2
11D41161,2
25G4(NASTURTIUM),2
61E(DORDRECHT),2
"61B2(OVERBEKE, Willem van)11(+53)",2
11H(WILLIAM OF MALEVAL)(+5),2
11H(JOHN THE BAPTIST)11,2
"61BB2(KEYSERE, Johanna de)11(+53)",2
73E34,2
11Q7131(NICHE)(+2),2
73C121(+11),2
73C222,2
11H(JAMES THE GREAT)9,2
73C223,2
73A142,2
73C113,2
11H(MATTHEW)9,2
73C133,2
11H(JAMES THE LESS)9,2
73C1321,2
73C112,2
11H(SIMON)9,2
73C132,2
46A122(HOLZHAUSEN Familie)1,2
73D82(SPONGE),2
"61B2(SCHMITGEN, Gobel)2(+53)",2
73DD652,2
73D343,2
73D82(TONGS),2
49L73,2
11F252,2
61E(MARSEILLE),2
61E(MORITZBURG),2
61D(MORITZBURGER TEICHE),2
41A762,2
11H(CYRIACUS)51,2
73EE123,2
46B31,2
47I413,2
48CC7321,2
25G41(VIOLET),2
61K(TARANTELLA),2
11Q43,2
31E143,2
11L53,2
11Q511,2
"61BB2(ROEDERSTEIN, Ottilie W.)",2
41C41,2
61D(DENMARK),2
41C262,2
31A236(+4),2
12A44,2
71A42,2
32A140,2
31A2313,2
31A71,2
98B(SEXTUS TARQUINIUS)4(+9),2
98C(LUCRETIA),2
61BB112,2
61E(REIFENBERG),2
45C621,2
25HH23(+1),2
26A31,2
98B(DIOGENES),2
61E(LYON),2
46E212,2
25A1420,2
61D(PELOPONNESE),2
25H141,2
91E21,2
31A231(+77),2
42D214,2
45C14,2
31B6212(+1),2
71E3152,2
44G522,2
31AA2391,2
13B2,2
"61B2(CORINTH, Lovis)1",2
48B121,2
46C272,2
"61F(LÖWENBRÜCKE (GroßerTiergarten, Berlin))",2
46C11211,2
"61F(KÖNIGSDENKMAL FRIEDRICH WILHELM III. (Großer Tiergarten, Berlin))",2
25F24(IBEX),2
33A31,2
46B53,2
71H136,2
42F34,2
25G31(MYRTLE),2
11H(JOHN THE BAPTIST)2,2
"61B2(STALBURG, Claus)11(+55)",2
"61BB2(STALBURG, Margarete)11(+55)",2
73C7221,2
73DD642,2
73F223152,2
12F2121,2
11C23(+3),2
73A2332,2
73A523(+13),2
73E73,2
11Q7153,2
73D633,2
46B531,2
"61B2(HOLZHAUSEN, Johann Justinian Georg von)1",2
46C292,2
46C2931,2
11D411,2
25A22,2
25A24,2
11C211,2
25A21,2
73D651,2
73C8412,2
47H73,2
46E411,2
11F7261,2
11I62(ABRAHAM)7,2
11H(MATTHEW)31,2
73G111,2
11H(JOHN)7,2
31AA245,2
49L51,2
11I1,2
"83(TASSO, Gerusalemme Liberata)",2
71E1353,2
41C762,2
71E13531,2
12B212,2
44G54,2
11D123,2
11,2
48C,2
73F3511,2
73F3512,2
11P6,2
73F354,2
73F3514,2
31E23121,2
73F3513,2
73F3561,2
12A54(LIBERTINES),2
94C133,2
94C141,2
11FF4222(+3),2
33C491,2
44G51,2
31AA2226,2
25F32(BULLFINCH),2
11P315(CAPUCHINS),2
11P31535,2
11H(AUGUSTINE)32,2
61B2(FORTUNATUS),2
73B651,2
73B652,2
61E(DAVOS),2
"61BB2(BOOGAARD, Elisabeth)13(+55)",2
"61B2(HALLINCQ, Jan)13(+55)",2
61F(BURG KALSMUNT),2
41D2231,2
"61B2(MEDICI, Giuliano di Lorenzo de’)(+513)",2
33C215,2
61E(THEBES),2
49D7,2
71U4273,2
11I421,2
11H(JOHN)12,2
48A98781,2
73G412,2
73G211,2
73G313,2
73G312,2
73G491,2
31A44411,2
31A4561,2
54A5,2
49L16,2
31A2252,2
31A214,2
43C1,2
41D23,2
11F453,2
25F38(PHEASANT),2
31A22111,2
31G361,2
"83(ARIOSTO, Orlando Furioso)",2
